,,clusters,pID,area,n,Price Q1,Price Q2,Price Q3,QCoD,segmentation
0,3,0,3,43852.083892561175,39.0,5378.295105773135,5679.18588033537,5950.0941748681,0.05047487819579928,H3_from_ET8cls5sw
0,4,0,4,14616.466501204375,46.0,3498.4341552734377,3778.1728201729948,4068.975719105115,0.07539456343753694,H3_from_ET8cls5sw
0,5,0,5,146120.3671357441,193.0,5372.08407479745,5616.7072435462,5889.69677734375,0.04596188731979157,H3_from_ET8cls5sw
0,6,0,6,146177.37196242833,264.0,4458.0299072265625,4721.09421470905,5034.051724520596,0.06068445675472007,H3_from_ET8cls5sw
0,7,0,7,43852.04086221616,122.0,4503.56727849787,4767.928173828125,5071.613931509168,0.05932489845911548,H3_from_ET8cls5sw
0,8,0,8,146173.42047021393,268.0,4189.040348597935,4505.126633864185,4783.891062080405,0.06629391068057887,H3_from_ET8cls5sw
0,9,0,9,14616.428250134422,23.0,4932.068115234375,5086.34228515625,5538.628020457731,0.05792928162204398,H3_from_ET8cls5sw
0,10,0,10,116923.8608182769,203.0,4398.736083984375,4671.52576401654,4973.283005839645,0.06130449760597513,H3_from_ET8cls5sw
0,11,0,11,14616.085684611115,48.0,4342.707590738933,4598.064697265625,4921.693756103517,0.06249579910113874,H3_from_ET8cls5sw
0,12,0,12,14613.387562718111,30.0,4910.662804013207,5225.02823893229,5437.795892803485,0.05093831885828854,H3_from_ET8cls5sw
0,13,0,13,14614.142254927512,37.0,4596.64288119612,4847.89455295139,4946.85435267857,0.03669634546960132,H3_from_ET8cls5sw
0,14,0,14,73065.12181413178,122.0,4751.72422790527,4934.14033508301,5249.531920539008,0.04977451684518383,H3_from_ET8cls5sw
0,15,0,15,14612.59907862047,35.0,4906.2707713734,5206.072265625,5505.559368183085,0.05755843005283731,H3_from_ET8cls5sw
0,16,0,16,43847.52541200451,117.0,4361.99144222862,4697.5244140625,5018.2392578125,0.06996073301065005,H3_from_ET8cls5sw
0,17,0,17,29229.496358712284,42.0,3318.483718872072,3636.5309997558597,3940.771628639915,0.08572338070200598,H3_from_ET8cls5sw
0,18,0,18,14614.10805682336,27.0,3810.9288940429697,4097.5087890625,4356.20889703159,0.06676512836412879,H3_from_ET8cls5sw
0,19,0,19,58454.50022119615,111.0,3698.41668701172,4256.06095377604,4614.48319091797,0.11019818804005545,H3_from_ET8cls5sw
0,20,0,20,58448.682050013944,102.0,4343.345458984375,4643.642176768544,4899.05972994291,0.060126586056224805,H3_from_ET8cls5sw
0,21,0,21,277649.6383376326,739.0,2323.88500976562,2469.69903094952,2684.14162083676,0.0719358417285028,H3_from_ET8cls5sw
0,22,0,22,29223.801230297584,72.0,2705.92638690655,2992.734673394095,3326.19944000244,0.1028282683243916,H3_from_ET8cls5sw
0,23,0,23,14617.331565733404,41.0,3236.61730957031,3413.91040039063,3690.23748604911,0.06548717850497913,H3_from_ET8cls5sw
0,24,0,24,73082.31253608034,127.0,3235.6925048828152,3435.06665039062,3683.530619303385,0.0647237567545911,H3_from_ET8cls5sw
0,25,0,25,73067.02640926975,139.0,2760.30641004774,2978.06713867188,3266.6131103515654,0.08400754292306872,H3_from_ET8cls5sw
0,26,0,26,58457.74397724283,90.0,2714.8646598026676,2941.144831339515,3262.4350237469325,0.09160831695477113,H3_from_ET8cls5sw
0,27,0,27,29223.7845385604,26.0,2854.02129949396,2960.72799236454,3195.933020301235,0.056514760729441234,H3_from_ET8cls5sw
0,28,0,28,219389.26614836647,315.0,4117.137354924125,4449.38842773438,4794.98085530599,0.07605862987811095,H3_from_ET8cls5sw
0,29,0,29,43861.72431578074,76.0,4049.297455088295,4378.48811340332,4650.920966254343,0.06915039163731751,H3_from_ET8cls5sw
0,30,0,30,102346.86060929713,232.0,3352.3457438151077,3675.4040455537697,3953.927432686945,0.08233769451799368,H3_from_ET8cls5sw
0,31,0,31,555471.6579624837,1126.0,3011.35393066406,3244.5336896111003,3488.879173865685,0.07346278749124509,H3_from_ET8cls5sw
0,32,0,32,43860.32947538359,58.0,4226.028101603188,4666.446088005515,4935.276342773435,0.07741782248112028,H3_from_ET8cls5sw
0,33,0,33,175390.88720699362,290.0,2617.812947591145,2954.814621516945,3228.1620465446927,0.1044050136317373,H3_from_ET8cls5sw
0,34,0,34,73066.82759092894,202.0,2067.039075670745,2175.636699131555,2307.51128133138,0.05497072522567327,H3_from_ET8cls5sw
0,35,0,35,14625.129293185453,37.0,4130.16196289062,4255.47054036458,4442.81909179688,0.036470059470772545,H3_from_ET8cls5sw
0,36,0,36,14621.870468995447,9.0,3547.38358561198,3821.32708062066,3938.50796560514,0.05224820281153653,H3_from_ET8cls5sw
0,37,0,37,14622.007417472976,22.0,3643.9800910662875,3782.0823242187553,4216.384960937503,0.07282166490795439,H3_from_ET8cls5sw
0,38,0,38,58485.398811551495,61.0,3649.34749348958,3861.59503805226,4097.96068274457,0.057905685310307854,H3_from_ET8cls5sw
0,39,0,39,131576.3142023799,250.0,3396.7978617350254,3713.838711825285,3955.7289991590724,0.07601891812144683,H3_from_ET8cls5sw
0,40,0,40,43856.94897385971,43.0,3157.528565993985,3450.6136203342,3598.84311608356,0.06531827597055365,H3_from_ET8cls5sw
0,41,0,41,29231.96966690818,18.0,2401.486022949218,2601.5360921223946,2793.747926040218,0.07550418459351611,H3_from_ET8cls5sw
0,42,0,42,29231.434915344973,12.0,2480.43755363696,2531.83961135138,2734.5285873413077,0.04872342922952963,H3_from_ET8cls5sw
0,43,0,43,43846.08794829125,157.0,2330.58251953125,2465.51786295573,2700.19770507813,0.07347074788495245,H3_from_ET8cls5sw
0,44,0,44,29230.109937364025,46.0,2441.3380126953175,2580.38616265191,2754.806638960403,0.060327155473857016,H3_from_ET8cls5sw
0,45,0,45,14613.892359660822,5.0,2542.30151367188,2696.89624023438,3215.63854192918,0.1169406110093676,H3_from_ET8cls5sw
1,0,1,46,17146287.61987786,3016.0,3534.0289306640625,4053.19995117188,5534.416341145835,0.22058769177338058,H3_from_ET8cls5sw
1,1,1,47,43836.2346664909,30.0,2551.3468627929724,2849.96142578125,3543.69720458984,0.16281266071682055,H3_from_ET8cls5sw
1,2,1,48,5829897.697071713,1188.0,1776.0864562988324,1902.2783203125,2225.043343568457,0.1122075288046181,H3_from_ET8cls5sw
1,3,1,49,43867.567510346664,71.0,3503.716603597005,3790.3427734375,4152.21923828125,0.08470586066525158,H3_from_ET8cls5sw
1,4,1,50,1607640.8589359587,1419.0,2766.051087127335,3372.7532043457,3755.7369140625,0.1517506896505386,H3_from_ET8cls5sw
1,5,1,51,14613.911541586473,32.0,3474.9968872070326,3849.689697265625,4099.39892578125,0.08243588716389982,H3_from_ET8cls5sw
1,6,1,52,14612.550265775448,7.0,2442.41528320313,2743.29077148438,2814.962188720705,0.07086173810176286,H3_from_ET8cls5sw
2,0,2,53,1987884.5113799807,3804.0,3267.504923502605,3602.1676025390652,3933.5264139811225,0.09248973643700971,H3_from_ET8cls5sw
2,1,2,54,58452.99404526152,43.0,3732.197604709205,3869.78161151593,4033.13916015625,0.03875447576319756,H3_from_ET8cls5sw
2,2,2,55,116887.68665675238,342.0,5159.67717950994,5472.187835693359,5859.727783203125,0.06352889344406366,H3_from_ET8cls5sw
2,3,2,56,190084.35297949516,468.0,3822.6278392216973,4104.01383249383,4380.01232299805,0.06795183901197938,H3_from_ET8cls5sw
2,4,2,57,1256976.4939614956,3128.0,4312.39021733122,4613.227844238279,4922.5033630371145,0.0660660721638289,H3_from_ET8cls5sw
2,5,2,58,73115.65676822772,244.0,3711.48384857178,4002.1250406901054,4291.027617125955,0.07242023595196993,H3_from_ET8cls5sw
2,6,2,59,43855.31064325543,107.0,4198.919970703125,4533.24132582721,4825.602276426375,0.06944215866081821,H3_from_ET8cls5sw
2,7,2,60,29226.078259174723,45.0,4872.72523328993,5226.63759765625,5675.37646484375,0.07609437740781706,H3_from_ET8cls5sw
2,8,2,61,43834.444667204596,85.0,2568.44076538086,2845.45512695312,3200.14536132813,0.10950769947291422,H3_from_ET8cls5sw
2,9,2,62,14620.315625538362,28.0,4282.75877102939,4606.4179613518,4783.375621448865,0.05521833548318156,H3_from_ET8cls5sw
2,10,2,63,14619.229220628871,41.0,3692.15380859375,3825.85424804688,4270.19282226563,0.0725965648658895,H3_from_ET8cls5sw
2,11,2,64,540975.2136561249,1178.0,3414.0853770862977,3703.343227810335,4000.7028320312547,0.079114526052629,H3_from_ET8cls5sw
2,12,2,65,14617.811882223185,63.0,4162.04206000434,4371.51806640625,4916.84940592448,0.08313871233649775,H3_from_ET8cls5sw
2,13,2,66,14617.285908788848,43.0,3243.180358886715,3337.23486328125,3744.25476444129,0.07171077751859267,H3_from_ET8cls5sw
2,14,2,67,14618.303203024512,49.0,3343.3125,3617.40422506893,3878.06683349609,0.07405155009869828,H3_from_ET8cls5sw
2,15,2,68,58463.92874492654,188.0,3080.9803415934252,3408.95741389348,3678.6458178710973,0.08841694232466508,H3_from_ET8cls5sw
2,16,2,69,14612.975641117746,43.0,3201.552474975585,3483.54443359375,3687.768717447915,0.07057534826610265,H3_from_ET8cls5sw
2,17,2,70,43842.423089083895,139.0,2312.5062255859402,2454.14428710937,2679.480517578125,0.07351267358526391,H3_from_ET8cls5sw
2,18,2,71,73062.70295953404,270.0,2464.2580444335977,2667.31029256185,3077.2789957682326,0.11062290965257318,H3_from_ET8cls5sw
2,19,2,72,233807.92050207377,635.0,2879.37833658854,3183.81814236111,3441.1236572265652,0.08887669384294444,H3_from_ET8cls5sw
2,20,2,73,14612.722551703422,38.0,2325.0435791015675,2442.21629767167,2492.2929058368372,0.03471821560693994,H3_from_ET8cls5sw
2,21,2,74,160803.4682755626,382.0,2967.68365478516,3202.998589409725,3474.601435734675,0.07868602115970798,H3_from_ET8cls5sw
2,22,2,75,14618.313634507385,41.0,2972.35131835938,3314.33715820313,3509.5615234375,0.08287834443161034,H3_from_ET8cls5sw
2,23,2,76,116919.99027414041,208.0,2562.562438964845,2874.95029703776,3262.6411005655923,0.12018097854434451,H3_from_ET8cls5sw
2,24,2,77,14617.170054393306,39.0,3288.536917550225,3398.41346958705,3485.866504114915,0.02912870319083931,H3_from_ET8cls5sw
2,25,2,78,14617.351980460742,38.0,2530.93087768555,3218.7484130859402,3364.6893102857825,0.14141997042165746,H3_from_ET8cls5sw
2,26,2,79,14616.426046892415,32.0,3168.7705781406025,3391.6893446180547,3620.2692260742224,0.06650405078687519,H3_from_ET8cls5sw
2,27,2,80,730880.0956403844,2285.0,2953.16949462891,3371.41706066597,3668.44873046875,0.10802181755643134,H3_from_ET8cls5sw
2,28,2,81,14625.563824991736,13.0,4007.42610677083,4144.01494140625,4383.75,0.04484757421853116,H3_from_ET8cls5sw
2,29,2,82,131626.0608632907,203.0,4019.61010742188,4262.97099609375,4536.89706217448,0.06045538728590844,H3_from_ET8cls5sw
2,30,2,83,73128.31019961511,141.0,3975.390625,4409.99524319556,4760.7744140625,0.08990029212483622,H3_from_ET8cls5sw
2,31,2,84,87717.56590949859,148.0,3019.536768132987,3447.13273111979,3790.47613525391,0.11320674102357474,H3_from_ET8cls5sw
2,32,2,85,146209.1298406998,187.0,2269.234634399415,2509.953125,2678.6289825439453,0.08274163959220883,H3_from_ET8cls5sw
2,33,2,86,643052.7278987727,1555.0,2282.47706124442,2441.59806315104,2642.42020089286,0.07308642606937023,H3_from_ET8cls5sw
2,34,2,87,14615.509357795014,33.0,2091.29028320312,2561.72221120199,2864.11061314174,0.15595515803951565,H3_from_ET8cls5sw
2,35,2,88,14614.93746261745,13.0,2137.64868164062,2349.78522600446,2461.66782226563,0.07044941141793941,H3_from_ET8cls5sw
2,36,2,89,438482.43705486524,577.0,1905.51712239583,2050.16398111979,2165.80377197266,0.06393174508471246,H3_from_ET8cls5sw
3,0,3,90,2588892.488676387,7.0,1573.4445190429701,1694.11535644531,2364.5185546875,0.20088406641536583,H3_from_ET8cls5sw
4,0,4,91,9197716.947442861,3.0,2070.20074462891,2182.33715820313,2422.0120849609402,0.07831582199638382,H3_from_ET8cls5sw
4,1,4,92,7488387.823640644,246.0,4667.27518717448,4928.5439453125,5092.129220815805,0.043532782932274534,H3_from_ET8cls5sw
4,2,4,93,1914150.8865419,93.0,4163.30662706163,4416.26944986979,5392.41863606771,0.1286257165375605,H3_from_ET8cls5sw
4,3,4,94,116947.74135684645,11.0,3123.091450308645,3314.83948018455,3522.582990568695,0.06011301694268827,H3_from_ET8cls5sw
4,4,4,95,2191081.0486028926,23.0,2715.0929280599003,2872.63610839844,3027.17712402344,0.054348575238169605,H3_from_ET8cls5sw
4,5,4,96,14614.117220670558,2.0,5456.366138599537,5567.749855324075,5679.133572048612,0.020005158209115383,H3_from_ET8cls5sw
4,6,4,97,58435.258768693624,,,,,,H3_from_ET8cls5sw
4,7,4,98,14610.538130249908,,,,,,H3_from_ET8cls5sw
4,8,4,99,58429.06049788638,4.0,5347.8043212890625,5566.701416015625,5871.2803955078125,0.04665942787962171,H3_from_ET8cls5sw
4,9,4,100,2554245.143210538,,,,,,H3_from_ET8cls5sw
4,10,4,101,29240.078630945925,,,,,,H3_from_ET8cls5sw
4,11,4,102,292196.54163677635,79.0,2802.0640716552753,2863.54607282366,2962.70165761312,0.02786541439876191,H3_from_ET8cls5sw
4,12,4,103,14607.921499428641,,,,,,H3_from_ET8cls5sw
4,13,4,104,14620.1559810771,,,,,,H3_from_ET8cls5sw
4,14,4,105,3115583.8538227575,46.0,4523.677306812007,5060.969188706395,5547.86371733153,0.10169113227701093,H3_from_ET8cls5sw
4,15,4,106,102328.28054716626,15.0,3475.1183852043696,3718.27303059896,4007.3483091412154,0.0711302763751753,H3_from_ET8cls5sw
4,16,4,107,14613.93754489452,34.0,2100.20420074463,2187.990321180555,2305.6533813476576,0.046630917312915625,H3_from_ET8cls5sw
4,17,4,108,102278.66349306358,24.0,1882.0536804199226,1927.081347895605,1945.28173828125,0.0165201245630006,H3_from_ET8cls5sw
4,18,4,109,43868.56143062407,1.0,5033.85807291667,5033.85807291667,5033.85807291667,0.0,H3_from_ET8cls5sw
4,19,4,110,14623.368337263153,3.0,3062.2834723056903,3138.72962364784,3793.046208308295,0.10659775241285771,H3_from_ET8cls5sw
4,20,4,111,73080.90993516262,15.0,2707.64557761992,2755.47088301809,3188.19942220052,0.08150720458140191,H3_from_ET8cls5sw
4,21,4,112,116942.73072123791,,,,,,H3_from_ET8cls5sw
4,22,4,113,43867.117308349305,4.0,2995.4391264415926,3156.269121442525,3292.6380092075924,0.04726387357449564,H3_from_ET8cls5sw
4,23,4,114,87718.10700480464,4.0,2454.9191284179724,2595.54135366587,2726.3562947199925,0.05238809832225212,H3_from_ET8cls5sw
4,24,4,115,131552.80305512768,,,,,,H3_from_ET8cls5sw
4,25,4,116,14615.66804280291,,,,,,H3_from_ET8cls5sw
4,26,4,117,29229.793076284674,,,,,,H3_from_ET8cls5sw
5,0,5,118,2997260.5511871534,573.0,2985.25556257659,3370.08255486739,3892.64548853824,0.13192831929656396,H3_from_ET8cls5sw
5,1,5,119,555720.2757621345,120.0,3774.141640348387,4048.531366644965,4270.3622423109155,0.06168442568996445,H3_from_ET8cls5sw
5,2,5,120,29236.916043045967,9.0,3399.64869384766,3604.12812151228,3635.37030825408,0.03350689093177961,H3_from_ET8cls5sw
5,3,5,121,58470.31273021056,30.0,3295.6803218499026,3445.031525249265,3726.489831542965,0.06134991039556486,H3_from_ET8cls5sw
5,4,5,122,306891.09797772305,155.0,3774.8674275716103,4014.9478515625,4207.624110243055,0.05421323412889188,H3_from_ET8cls5sw
5,5,5,123,2396450.779623532,847.0,5290.71991342398,5689.3671875,6128.58068100287,0.07337233665499662,H3_from_ET8cls5sw
5,6,5,124,14616.57304935015,21.0,3508.15533447266,3651.32727050781,3931.09402669271,0.056852334380386484,H3_from_ET8cls5sw
5,7,5,125,14616.00175837562,14.0,4690.221459104302,4856.668175330529,4950.46718396173,0.026994516106959576,H3_from_ET8cls5sw
5,8,5,126,116934.94314059932,102.0,4455.5128173828125,4851.856065538195,5109.551839192705,0.06837789866483263,H3_from_ET8cls5sw
5,9,5,127,14612.540981490532,16.0,5343.7908269708805,5407.11529250372,5616.199076334637,0.024854790174724355,H3_from_ET8cls5sw
5,10,5,128,14611.969607077002,11.0,5405.459536508415,5621.8515625,5801.55726180053,0.03534372549096946,H3_from_ET8cls5sw
5,11,5,129,14613.341730195436,24.0,5096.43044211648,5432.2730931991155,5555.327138264975,0.04308178182666274,H3_from_ET8cls5sw
5,12,5,130,102294.78833725389,125.0,4873.70434570313,5097.05008370536,5395.06826171875,0.050771785095211734,H3_from_ET8cls5sw
5,13,5,131,102286.13455456927,70.0,5104.0965576171875,5261.44521077474,5429.572723388673,0.030898650516622786,H3_from_ET8cls5sw
5,14,5,132,292227.08856943506,159.0,4873.355064491175,5342.55436197917,5741.194091796875,0.08175938652953463,H3_from_ET8cls5sw
5,15,5,133,73057.90895894887,66.0,4239.65206293906,4640.872047248526,4861.382879876474,0.06831429841154674,H3_from_ET8cls5sw
5,16,5,134,43832.02490244509,8.0,5231.189534505207,5693.95947265625,6153.6207275390625,0.08102297463042854,H3_from_ET8cls5sw
5,17,5,135,14609.545637475114,1.0,2927.11481267756,2927.11481267756,2927.11481267756,0.0,H3_from_ET8cls5sw
5,18,5,136,759760.951141041,92.0,2786.9944519043,3771.75708007813,4092.74755859375,0.18979681283061972,H3_from_ET8cls5sw
5,19,5,137,14612.884466366477,35.0,2993.66603910006,3151.69052463108,3377.321368877705,0.060219131699621765,H3_from_ET8cls5sw
5,20,5,138,29221.02383364947,2.0,2971.3234494231447,3014.99537836119,3058.6673072992353,0.01448490742356737,H3_from_ET8cls5sw
5,21,5,139,306956.9354660892,235.0,3263.3969545469154,3522.85096958705,3809.62245105562,0.07722663620518834,H3_from_ET8cls5sw
5,22,5,140,14615.479646601612,15.0,3256.2774541945646,3722.61743164063,4264.04636230469,0.13400605249193198,H3_from_ET8cls5sw
5,23,5,141,29226.08796686322,37.0,2757.72699938322,3118.4184047154,3370.64656575521,0.10001341462906477,H3_from_ET8cls5sw
5,24,5,142,14611.942063949651,23.0,2810.67310384115,2987.16320800781,3209.545410156255,0.06625545325102415,H3_from_ET8cls5sw
5,25,5,143,29237.234339527993,37.0,3110.69376627604,3243.47094726563,3273.9833984375,0.025575237079161876,H3_from_ET8cls5sw
5,26,5,144,58474.664437501044,68.0,3239.826166598415,3371.166635613695,3651.2248505866924,0.05970042638812557,H3_from_ET8cls5sw
5,27,5,145,862211.715374518,510.0,2264.859375,2489.297851562505,2777.5918013862947,0.1016831712297803,H3_from_ET8cls5sw
5,28,5,146,14614.583491212921,32.0,2564.91067204331,2609.7115376790352,2635.089798194773,0.01349598457791092,H3_from_ET8cls5sw
5,29,5,147,8085956.951887627,1916.0,2623.3552856445326,3183.2910386237554,3994.5940433207124,0.20719994812812823,H3_from_ET8cls5sw
5,30,5,148,29238.625590605257,11.0,3259.7983028705303,3387.83053050322,3681.480546818225,0.06074993572208998,H3_from_ET8cls5sw
5,31,5,149,43848.051530237986,15.0,2721.320654296875,2936.98240751379,3059.375724096695,0.05847999058787518,H3_from_ET8cls5sw
5,32,5,150,233783.3192930858,35.0,1918.0606601569748,1935.91603306362,1947.913143382355,0.0077218534688595145,H3_from_ET8cls5sw
5,33,5,151,14622.871591165354,22.0,4000.7402731274797,4253.35924524694,4500.23585908907,0.05875743893323359,H3_from_ET8cls5sw
5,34,5,152,14621.945383945707,34.0,4140.4580078125,4397.58921461839,4657.23481619699,0.058740037726046995,H3_from_ET8cls5sw
5,35,5,153,14621.433731168732,18.0,3663.23939241682,3832.9703533810252,4001.7450222439247,0.044162598580063404,H3_from_ET8cls5sw
5,36,5,154,29235.924290758747,26.0,4835.107229275172,5089.50185626486,5240.440886948907,0.04022943992704964,H3_from_ET8cls5sw
5,37,5,155,307145.66572309565,27.0,4319.12169189453,4744.40934244792,4972.7155920940895,0.07034065279272704,H3_from_ET8cls5sw
5,38,5,156,146220.4776251803,104.0,5069.984589655042,5402.33671875,5685.678412942328,0.05724368857025386,H3_from_ET8cls5sw
5,39,5,157,14623.60769308309,5.0,4916.3299734933,4963.52800641741,5355.57125854492,0.04276143969157529,H3_from_ET8cls5sw
5,40,5,158,14623.036122389078,2.0,3975.648172433035,4035.17681361607,4094.705454799105,0.014752424474229968,H3_from_ET8cls5sw
5,41,5,159,29239.567819277516,24.0,4548.56780497233,4748.469970703125,5112.044114571523,0.05832718613396062,H3_from_ET8cls5sw
5,42,5,160,14622.956623386483,11.0,4366.360123697915,4805.36178545885,4963.212270883415,0.063974223248662,H3_from_ET8cls5sw
5,43,5,161,14620.816297832773,16.0,3909.514053344725,4096.04123506092,4263.707693433005,0.04333586571634618,H3_from_ET8cls5sw
5,44,5,162,43863.079461524394,34.0,5133.747716267901,5396.3723415798595,5730.2742254083805,0.054908441122720884,H3_from_ET8cls5sw
5,45,5,163,87690.78661901044,78.0,3600.00474409624,3888.965609232585,4619.740876116073,0.12405932970873298,H3_from_ET8cls5sw
5,46,5,164,43853.85669783463,29.0,5261.30078125,5558.39518229167,5808.47151692708,0.049429267462636595,H3_from_ET8cls5sw
5,47,5,165,14620.40714134814,33.0,4010.25626627604,4285.07495117187,4710.11374830163,0.08025548008348865,H3_from_ET8cls5sw
5,48,5,166,14626.615649815189,1.0,5132.83095262871,5132.83095262871,5132.83095262871,0.0,H3_from_ET8cls5sw
5,49,5,167,43881.25394834991,3.0,5308.866812586555,5759.48329965228,5762.230085663,0.040950167561818185,H3_from_ET8cls5sw
6,0,6,168,204660.1079935202,113.0,3254.55205502717,3486.71798502604,3727.66955566406,0.06776030997246625,H3_from_ET8cls5sw
6,1,6,169,58467.90458297944,18.0,3034.5929382324252,3480.14012784091,3797.4432554334653,0.1116578272679956,H3_from_ET8cls5sw
6,2,6,170,58467.625739557705,108.0,3443.7208658854174,3645.77514648438,3888.8370742797824,0.060704083353528435,H3_from_ET8cls5sw
6,3,6,171,43851.23446308478,87.0,3280.094447544645,3443.94158935547,3809.2338017055,0.07463885654001468,H3_from_ET8cls5sw
6,4,6,172,14615.370309558355,14.0,3623.710624363115,3747.7952097132547,3884.2152455647774,0.0346972820076824,H3_from_ET8cls5sw
6,5,6,173,160748.810694608,177.0,3620.73183741714,3918.79418945312,4086.4227722168,0.06042319875321384,H3_from_ET8cls5sw
6,6,6,174,14614.799114890222,9.0,4054.30667453342,4156.40196397569,4217.94970703125,0.019782151924415757,H3_from_ET8cls5sw
6,7,6,175,394593.573325964,281.0,4371.9602355957,4779.68230646307,5018.271484375,0.06882804046302239,H3_from_ET8cls5sw
6,8,6,176,87703.96250095317,24.0,3322.1355806548,3556.550024414065,3842.1201931362275,0.07258040875420523,H3_from_ET8cls5sw
6,9,6,177,14616.264368780117,26.0,3673.0278145926322,4372.42928413723,4864.749445329635,0.1395821880164455,H3_from_ET8cls5sw
6,10,6,178,423697.98781392106,334.0,5284.49220711844,5561.323486328125,5857.492257254467,0.05142710905478513,H3_from_ET8cls5sw
6,11,6,179,43868.631793067994,16.0,2630.3419799804724,2898.79302978516,2988.82690429688,0.06379678769211973,H3_from_ET8cls5sw
6,12,6,180,43865.514169243805,,,,,,H3_from_ET8cls5sw
6,13,6,181,43860.01934784532,63.0,3638.943433489115,3842.30528971354,4240.403620402019,0.07633375999295268,H3_from_ET8cls5sw
6,14,6,182,29238.890714829926,27.0,3420.81131417411,3747.88290405273,4072.1618176911998,0.08692817818164812,H3_from_ET8cls5sw
6,15,6,183,29238.457961209213,35.0,3110.20967102051,3336.59714084201,3667.931091308595,0.08228236028790302,H3_from_ET8cls5sw
6,16,6,184,116971.90441678932,168.0,4152.620370673223,4376.398452296405,4608.2851015561555,0.05201114568891472,H3_from_ET8cls5sw
6,17,6,185,43865.282360795296,83.0,3837.526067824595,3997.58654785156,4270.2757307999655,0.053374474823593226,H3_from_ET8cls5sw
6,18,6,186,14622.68699935972,24.0,3595.6772277832047,3910.998725043405,4210.905548095705,0.07880891524182095,H3_from_ET8cls5sw
6,19,6,187,14618.497281642944,3.0,5221.395412868925,5618.12996419271,5645.28174235026,0.03900790678020152,H3_from_ET8cls5sw
6,20,6,188,116925.19530927794,226.0,3118.2646077473973,3381.53817138672,3744.169182818865,0.09120737542588668,H3_from_ET8cls5sw
6,21,6,189,14623.304488508744,43.0,3727.989013671875,4065.4961381392,4227.84046427409,0.06282832632195459,H3_from_ET8cls5sw
6,22,6,190,43871.20895568725,72.0,3785.84476817738,4041.94230701721,4197.1285400390625,0.05152012364094596,H3_from_ET8cls5sw
6,23,6,191,3244756.6726163533,4145.0,2492.72265625,3029.97045898438,3466.00024414063,0.16333660822301801,H3_from_ET8cls5sw
6,24,6,192,920587.0217054245,734.0,3993.40062133789,4610.14393310547,4925.89327392578,0.10454781101933003,H3_from_ET8cls5sw
6,25,6,193,14614.062351860699,27.0,4071.275142415365,4306.07373046875,4578.638997395835,0.058655363137690535,H3_from_ET8cls5sw
6,26,6,194,29230.598303870902,12.0,4751.683593163123,5111.784342447915,5213.739577988445,0.046365917120600106,H3_from_ET8cls5sw
6,27,6,195,87695.43390861488,117.0,4500.31982421875,4706.9062056108,5064.87448646282,0.05902176619806088,H3_from_ET8cls5sw
6,28,6,196,14614.642550137154,5.0,4968.37214660645,4999.5693359375,5963.28845463967,0.09101236713476155,H3_from_ET8cls5sw
6,29,6,197,935162.455225276,733.0,5307.27294921875,5562.68896484375,5836.44921875,0.047486491636726344,H3_from_ET8cls5sw
6,30,6,198,14612.644856528248,25.0,4888.27644856771,5316.23008897569,5955.85,0.09844716921143017,H3_from_ET8cls5sw
6,31,6,199,29223.883870611644,11.0,5106.08947471336,5451.87720514113,5519.11763057002,0.03887248048570105,H3_from_ET8cls5sw
6,32,6,200,307161.00518052274,589.0,4638.34240722656,4904.21118164063,5116.88916015625,0.04905539654535106,H3_from_ET8cls5sw
6,33,6,201,731307.6327069891,545.0,4053.16674804688,4403.47362304688,4774.28369140625,0.08169028512881052,H3_from_ET8cls5sw
6,34,6,202,87734.21603837342,81.0,3605.70295961442,4078.29272460938,4236.04525991587,0.08038287925791204,H3_from_ET8cls5sw
6,35,6,203,58498.938967735994,68.0,4137.377056884768,4577.87801460598,4846.794230143228,0.07896300622437692,H3_from_ET8cls5sw
6,36,6,204,14627.023707507244,41.0,4804.35899135045,5033.19347205529,5134.14925130208,0.033183074552002485,H3_from_ET8cls5sw
6,37,6,205,73111.23918361215,35.0,3539.1282430013052,3694.85371537642,3968.63072858538,0.05720781490316064,H3_from_ET8cls5sw
6,38,6,206,29241.955656793027,54.0,3674.9112066971625,3961.92065429688,4208.6519775390625,0.06770298637412517,H3_from_ET8cls5sw
6,39,6,207,14624.41532312505,5.0,4041.82575334821,4080.17763970823,4105.80753028999,0.00785280519071294,H3_from_ET8cls5sw
6,40,6,208,43859.46075342718,45.0,4223.27363513765,4435.53755187988,4756.24539620536,0.05935415462758885,H3_from_ET8cls5sw
6,41,6,209,43855.54802852312,132.0,3009.2915107727076,3302.86741286058,3582.23590557392,0.08692133986734872,H3_from_ET8cls5sw
6,42,6,210,14620.018304479685,63.0,3733.75244140625,3778.74072265625,4488.72688685826,0.09181834521089145,H3_from_ET8cls5sw
6,43,6,211,555737.615715571,331.0,2584.955078125,3259.2900390625,3818.31686401367,0.1926143067221867,H3_from_ET8cls5sw
6,44,6,212,365522.42729640217,505.0,2671.48901367188,2691.43408203125,2691.43408203125,0.0037190666365046966,H3_from_ET8cls5sw
6,45,6,213,14620.365621555737,18.0,2286.109367370605,2450.033508300785,2593.919510984735,0.06307547583977982,H3_from_ET8cls5sw
6,46,6,214,394688.42822326696,460.0,3064.9327170271226,3383.4857910156297,3677.9257202148474,0.0909099618348887,H3_from_ET8cls5sw
